ID,Poverty_Code,CRM_Segment,Company_Type,Direction_Meeting,Low_Seniority,High_Seniority,Employees,Income_Level,New_Client,Number_Meetings,First_Meeting,Last_Meeting,Travel_First_Meeting,Travel_Last_Meeting,Size_Indicator
LISTED-4196,0,5,LISTED,0,2,8,300,Q,EXISTING,0,NA,NA,NA,NA,S
MIXED-17,0,2,MIXED,1,1,8,135,J,EXISTING,2,06/02/10,09/02/10,313,221,S
MIXED-22,0,6,MIXED,1,1,8,188,E,NEW,1,08/26/10,08/26/10,243,243,S
MIXED-27,0,6,MIXED,1,1,8,265,F,EXISTING,2,06/16/10,10/14/10,347,227,S
MIXED-28,0,11,MIXED,0,1,8,697,M,EXISTING,0,NA,NA,NA,NA,M-L
MIXED-61,0,6,MIXED,1,1,8,325,N,NEW,1,04/12/10,04/12/10,377,377,S
MIXED-85,0,11,MIXED,1,1,8,350,N,EXISTING,1,12/01/10,12/01/10,132,132,S-M
MIXED-88,0,6,MIXED,0,2,8,250,M,NEW,0,NA,NA,NA,NA,S
MIXED-115,0,3,MIXED,1,2,8,903,P,NEW,1,08/19/10,08/19/10,270,270,L
MIXED-121,0,6,MIXED,1,2,8,653,N,EXISTING,1,09/19/10,09/19/10,241,241,M-L
MIXED-135,0,6,MIXED,1,2,8,343,M,NEW,1,09/20/10,09/20/10,217,217,S-M
MIXED-138,0,6,MIXED,1,1,8,301,I,NEW,1,10/05/10,10/05/10,239,239,S
MIXED-171,0,6,MIXED,1,1,8,270,Q,NEW,2,04/26/10,09/23/10,364,214,S
MIXED-213,0,11,MIXED,1,1,8,340,A,EXISTING,1,09/22/10,09/22/10,215,215,S-M
MIXED-274,0,11,MIXED,1,2,8,374,I,NEW,2,05/19/10,09/15/10,369,250,S-M
MIXED-275,0,11,MIXED,1,2,8,225,P,EXISTING,1,09/02/10,09/02/10,214,214,S
MIXED-278,0,11,MIXED,0,1,8,162,O,EXISTING,0,NA,NA,NA,NA,S
MIXED-280,0,6,MIXED,1,1,8,285,O,NEW,2,03/09/10,09/02/10,412,235,S
MIXED-299,0,6,MIXED,1,8,12,938,N,EXISTING,1,09/15/10,09/15/10,264,264,L
MIXED-304,0,6,MIXED,1,1,8,521,H,EXISTING,1,09/16/10,09/16/10,220,220,S-M
MIXED-307,0,6,MIXED,1,2,8,560,Q,NEW,2,04/27/10,09/02/10,349,221,S-M
MIXED-316,0,2,MIXED,1,2,8,140,H,NEW,1,09/01/10,09/01/10,251,251,S
MIXED-343,0,12,MIXED,0,1,8,162,O,EXISTING,0,NA,NA,NA,NA,S
MIXED-352,0,6,MIXED,1,1,8,600,O,NEW,1,08/23/10,08/23/10,293,293,M-L
MIXED-366,0,6,MIXED,1,2,8,400,O,NEW,2,05/25/10,09/15/10,322,209,S-M
MIXED-373,0,11,MIXED,0,1,8,500,J,NEW,0,NA,NA,NA,NA,S-M
MIXED-384,0,6,MIXED,0,7,12,632,K,EXISTING,0,NA,NA,NA,NA,M-L
MIXED-389,0,2,MIXED,1,2,8,140,H,NEW,1,09/01/10,09/01/10,251,251,S
MIXED-392,0,11,MIXED,1,2,8,220,P,EXISTING,1,09/16/10,09/16/10,186,186,S
MIXED-395,0,6,MIXED,1,2,8,350,P,NEW,1,09/30/10,09/30/10,226,226,S-M
MIXED-443,0,6,MIXED,1,1,8,283,Q,NEW,1,09/08/10,09/08/10,251,251,S
MIXED-485,0,12,MIXED,1,1,8,172,L,NEW,1,09/08/10,09/08/10,248,248,S
MIXED-498,0,6,MIXED,1,1,8,300,M,NEW,1,08/12/10,08/12/10,213,213,S
MIXED-515,0,3,MIXED,1,2,8,903,P,NEW,1,08/19/10,08/19/10,270,270,L
MIXED-584,0,6,MIXED,0,2,8,428,D,NEW,0,NA,NA,NA,NA,S-M
MIXED-588,0,11,MIXED,1,2,8,222,Q,NEW,2,09/08/10,10/13/10,189,154,S
MIXED-597,0,11,MIXED,1,2,8,245,Z,NEW,1,08/30/10,08/30/10,247,247,S
MIXED-623,0,6,MIXED,1,1,8,285,O,EXISTING,2,03/09/10,09/02/10,412,235,S
MIXED-629,0,6,MIXED,0,2,8,375,Q,NEW,0,NA,NA,NA,NA,S-M
MIXED-656,0,6,MIXED,1,1,8,280,G,NEW,1,09/14/10,09/14/10,208,208,S
MIXED-663,0,11,MIXED,1,2,8,560,O,NEW,1,09/22/10,09/22/10,258,258,S-M
MIXED-671,0,11,MIXED,0,2,8,201,O,NEW,0,NA,NA,NA,NA,S
MIXED-716,0,6,MIXED,1,1,8,548,G,EXISTING,1,09/13/10,09/13/10,261,261,S-M
MIXED-723,0,6,MIXED,1,2,8,645,Q,NEW,2,02/24/10,10/01/10,466,247,M-L
MIXED-733,0,6,MIXED,1,1,8,273,M,NEW,2,02/24/10,09/14/10,475,273,S
MIXED-808,0,6,MIXED,0,2,8,375,Q,EXISTING,0,NA,NA,NA,NA,S-M
MIXED-823,0,11,MIXED,1,7,12,114,J,EXISTING,2,04/08/10,09/01/10,425,279,S
MIXED-835,0,6,MIXED,1,1,8,309,Q,EXISTING,1,09/08/10,09/08/10,274,274,S
MIXED-843,0,2,MIXED,1,2,8,118,F,EXISTING,1,10/19/10,10/19/10,238,238,S
MIXED-861,0,6,MIXED,1,2,12,636,Q,EXISTING,1,08/27/10,08/27/10,227,227,M-L
MIXED-874,0,11,MIXED,1,2,8,852,N,NEW,1,10/19/10,10/19/10,195,195,L
MIXED-881,0,5,MIXED,1,1,8,658,N,EXISTING,1,09/15/10,09/15/10,283,283,M-L
MIXED-883,0,9,MIXED,1,9,12,664,B,NEW,1,10/06/10,10/06/10,192,192,M-L
MIXED-884,0,6,MIXED,1,2,8,900,Q,EXISTING,1,09/13/10,09/13/10,203,203,L
MIXED-886,0,5,MIXED,1,2,5,108,B,EXISTING,2,03/25/10,08/26/10,397,243,S
MIXED-897,0,9,MIXED,1,9,12,496,M,NEW,1,11/16/10,11/16/10,208,208,S-M
MIXED-898,0,6,MIXED,1,1,8,682,M,NEW,2,05/10/10,09/21/10,397,263,M-L
MIXED-928,0,11,MIXED,1,2,8,330,O,EXISTING,1,04/16/10,04/16/10,345,345,S
MIXED-936,0,11,MIXED,1,2,8,357,N,EXISTING,2,05/04/10,05/16/10,315,303,S-M
MIXED-943,0,6,MIXED,1,1,8,282,M,EXISTING,2,04/28/10,09/21/10,362,216,S
MIXED-964,0,11,MIXED,1,1,8,340,A,EXISTING,1,09/22/10,09/22/10,215,215,S-M
MIXED-980,0,2,MIXED,1,1,8,145,J,NEW,1,08/31/10,08/31/10,259,259,S
MIXED-982,0,6,MIXED,1,2,8,450,P,NEW,1,09/13/10,09/13/10,250,250,S-M
MIXED-986,0,6,MIXED,1,2,7,900,L,EXISTING,1,08/31/10,08/31/10,186,186,L
MIXED-1004,0,6,MIXED,1,6,12,800,Q,EXISTING,1,12/01/10,12/01/10,202,202,M-L
MIXED-1011,0,11,MIXED,1,2,8,172,F,NEW,2,04/22/10,09/09/10,368,228,S
MIXED-1013,0,6,MIXED,1,1,8,262,K,NEW,1,11/08/10,11/08/10,168,168,S
MIXED-1019,0,9,MIXED,1,9,12,225,G,EXISTING,1,11/16/10,11/16/10,63,63,S
MIXED-1040,0,6,MIXED,1,2,8,668,C,NEW,1,09/14/10,09/14/10,242,242,M-L
MIXED-1057,0,6,MIXED,1,1,8,505,C,NEW,2,04/27/10,09/15/10,391,250,S-M
MIXED-1075,0,11,MIXED,1,2,8,356,E,NEW,2,05/25/10,09/29/10,375,248,S-M
MIXED-1082,0,5,MIXED,1,2,6,575,L,EXISTING,1,09/23/10,09/23/10,218,218,S-M
MIXED-1094,0,6,MIXED,0,1,8,260,L,NEW,0,NA,NA,NA,NA,S
MIXED-1095,0,6,MIXED,1,1,8,620,O,EXISTING,1,09/16/10,09/16/10,220,220,M-L
MIXED-1098,0,6,MIXED,1,1,8,300,M,EXISTING,1,08/12/10,08/12/10,213,213,S
MIXED-1113,0,6,MIXED,1,1,8,780,J,EXISTING,2,04/21/10,09/15/10,406,259,M-L
MIXED-1123,0,6,MIXED,1,1,8,518,I,NEW,2,04/29/10,08/26/10,362,243,S-M
MIXED-1135,0,11,MIXED,1,2,8,642,O,EXISTING,1,10/05/10,10/05/10,222,222,M-L
MIXED-1140,0,6,MIXED,1,1,8,660,O,EXISTING,2,06/17/10,09/02/10,345,268,M-L
MIXED-1147,0,11,MIXED,0,2,8,381,H,NEW,0,NA,NA,NA,NA,S-M
MIXED-1175,0,11,MIXED,1,2,8,205,Q,EXISTING,2,04/21/10,08/19/10,390,270,S
MIXED-1180,0,6,MIXED,1,2,8,400,P,EXISTING,2,05/13/10,09/21/10,357,226,S-M
MIXED-1184,0,2,MIXED,1,1,8,135,J,NEW,2,06/02/10,09/02/10,313,221,S
MIXED-1195,0,6,MIXED,1,1,8,325,N,EXISTING,1,04/12/10,04/12/10,377,377,S
MIXED-1206,0,3,MIXED,1,2,8,205,N,NEW,1,05/11/10,05/11/10,389,389,S
MIXED-1222,0,6,MIXED,1,7,12,272,I,EXISTING,1,09/01/10,09/01/10,271,271,S
MIXED-1225,0,6,MIXED,1,2,8,900,Q,EXISTING,1,09/13/10,09/13/10,203,203,L
MIXED-1228,0,6,MIXED,1,1,8,570,I,NEW,2,02/23/10,08/26/10,380,196,S-M
MIXED-1251,0,11,MIXED,0,1,8,697,M,NEW,0,NA,NA,NA,NA,M-L
MIXED-1283,0,11,MIXED,1,2,8,500,F,EXISTING,1,09/13/10,09/13/10,203,203,S-M
MIXED-1318,0,6,MIXED,1,2,8,343,M,EXISTING,1,09/20/10,09/20/10,217,217,S-M
MIXED-1319,0,2,MIXED,1,2,7,285,F,NEW,1,09/15/10,09/15/10,223,223,S
MIXED-1332,0,6,MIXED,1,2,8,434,P,EXISTING,2,02/16/10,09/14/10,433,223,S-M
MIXED-1457,0,6,MIXED,1,1,8,350,F,EXISTING,2,04/19/10,09/21/10,377,222,S-M
MIXED-1459,0,6,MIXED,0,7,12,632,K,EXISTING,0,NA,NA,NA,NA,M-L
MIXED-1479,0,6,MIXED,1,1,8,188,E,NEW,1,08/26/10,08/26/10,243,243,S
MIXED-1511,0,6,MIXED,1,1,8,780,J,NEW,2,04/21/10,09/15/10,406,259,M-L
MIXED-1537,0,6,MIXED,1,1,8,275,H,EXISTING,1,12/01/10,12/01/10,188,188,S
MIXED-1544,0,6,MIXED,1,2,8,261,O,NEW,1,09/08/10,09/08/10,243,243,S
MIXED-1561,0,6,MIXED,0,2,8,350,L,EXISTING,0,NA,NA,NA,NA,S-M
MIXED-1592,0,6,MIXED,0,1,8,290,O,NEW,0,NA,NA,NA,NA,S
MIXED-1603,0,6,MIXED,1,2,8,800,L,EXISTING,1,09/02/10,09/02/10,198,198,M-L
MIXED-1606,0,11,MIXED,1,2,8,285,O,EXISTING,1,10/18/10,10/18/10,154,154,S
MIXED-1629,0,11,MIXED,1,1,8,215,L,EXISTING,2,03/29/10,09/14/10,397,228,S
MIXED-1630,0,6,MIXED,0,1,8,574,O,NEW,0,NA,NA,NA,NA,S-M
MIXED-1636,0,6,MIXED,1,1,8,211,P,EXISTING,1,09/08/10,09/08/10,279,279,S
MIXED-1639,0,5,MIXED,1,2,8,235,N,EXISTING,1,09/16/10,09/16/10,208,208,S
MIXED-1641,0,6,MIXED,1,1,8,570,I,EXISTING,2,02/23/10,08/26/10,380,196,S-M
MIXED-1658,0,11,MIXED,1,2,8,399,B,NEW,1,08/31/10,08/31/10,273,273,S-M
MIXED-1665,0,11,MIXED,1,7,12,189,Z,EXISTING,1,10/18/10,10/18/10,218,218,S
MIXED-1735,0,6,MIXED,1,7,12,784,A,NEW,1,08/31/10,08/31/10,228,228,M-L
MIXED-1745,0,6,MIXED,1,1,8,277,O,NEW,2,05/26/10,09/15/10,382,270,S
MIXED-1747,0,5,MIXED,1,2,5,108,B,EXISTING,2,03/25/10,08/26/10,397,243,S
MIXED-1771,0,6,MIXED,1,1,8,240,Q,EXISTING,1,09/06/10,09/06/10,245,245,S
MIXED-1776,0,3,MIXED,1,1,8,250,I,NEW,1,08/23/10,08/23/10,233,233,S
MIXED-1779,0,6,MIXED,1,2,8,482,K,EXISTING,2,05/24/10,09/20/10,295,176,S-M
MIXED-1817,0,3,MIXED,1,1,8,471,P,NEW,1,08/31/10,08/31/10,266,266,S-M
MIXED-1822,0,11,MIXED,1,2,8,250,K,NEW,1,08/25/10,08/25/10,243,243,S
MIXED-1852,0,5,MIXED,1,2,8,235,N,NEW,1,09/16/10,09/16/10,208,208,S
MIXED-1860,0,6,MIXED,0,2,8,531,E,EXISTING,0,NA,NA,NA,NA,S-M
MIXED-1873,0,6,MIXED,1,1,8,574,O,EXISTING,1,09/22/10,09/22/10,207,207,S-M
MIXED-1878,0,6,MIXED,1,2,8,351,P,EXISTING,1,09/07/10,09/07/10,230,230,S-M
MIXED-1887,0,2,MIXED,1,2,8,158,J,NEW,1,09/07/10,09/07/10,223,223,S
MIXED-1894,0,11,MIXED,0,2,8,381,H,EXISTING,0,NA,NA,NA,NA,S-M
MIXED-1896,0,5,MIXED,1,2,5,243,O,NEW,1,09/13/10,09/13/10,247,247,S
MIXED-1921,0,11,MIXED,1,1,8,170,J,NEW,1,09/01/10,09/01/10,221,221,S
MIXED-1954,0,6,MIXED,1,1,8,313,O,EXISTING,1,09/14/10,09/14/10,220,220,S
MIXED-1976,0,6,MIXED,0,2,8,350,Q,NEW,0,NA,NA,NA,NA,S-M
MIXED-1985,0,6,MIXED,1,1,8,645,Q,NEW,2,05/03/10,10/07/10,405,248,M-L
MIXED-1998,0,11,MIXED,0,1,8,162,O,NEW,0,NA,NA,NA,NA,S
MIXED-2004,0,6,MIXED,0,2,8,400,G,EXISTING,0,NA,NA,NA,NA,S-M
MIXED-2020,0,11,MIXED,1,2,8,164,K,NEW,2,05/11/10,09/22/10,349,215,S
MIXED-2025,0,11,MIXED,1,2,8,214,B,NEW,2,04/13/10,09/15/10,422,267,S
MIXED-2048,0,9,MIXED,1,9,12,664,B,EXISTING,1,10/06/10,10/06/10,192,192,M-L
MIXED-2062,0,6,MIXED,1,2,8,400,F,NEW,1,09/22/10,09/22/10,260,260,S-M
MIXED-2084,0,6,MIXED,1,1,8,230,O,EXISTING,1,09/21/10,09/21/10,278,278,S
MIXED-2095,0,6,MIXED,1,2,8,668,C,NEW,1,09/14/10,09/14/10,242,242,M-L
MIXED-2127,0,6,MIXED,0,2,8,590,M,NEW,0,NA,NA,NA,NA,M-L
MIXED-2134,0,6,MIXED,1,1,8,211,P,NEW,1,09/08/10,09/08/10,279,279,S
MIXED-2137,0,3,MIXED,0,2,8,271,O,EXISTING,0,NA,NA,NA,NA,S
MIXED-2189,0,6,MIXED,1,1,8,638,P,EXISTING,1,09/28/10,09/28/10,259,259,M-L
MIXED-2198,0,6,MIXED,1,1,8,576,P,EXISTING,2,09/21/10,10/06/10,187,172,M-L
MIXED-2202,0,6,MIXED,0,2,8,531,E,NEW,0,NA,NA,NA,NA,S-M
MIXED-2229,0,6,MIXED,1,1,8,313,O,EXISTING,1,09/14/10,09/14/10,220,220,S
MIXED-2242,0,11,MIXED,1,1,8,200,L,EXISTING,1,09/22/10,09/22/10,251,251,S
MIXED-2265,0,6,MIXED,1,2,7,733,P,EXISTING,1,09/08/10,09/08/10,250,250,M-L
MIXED-2268,0,6,MIXED,1,1,8,309,Q,NEW,1,09/08/10,09/08/10,274,274,S
MIXED-2314,0,11,MIXED,1,2,8,172,F,NEW,2,04/22/10,09/09/10,368,228,S
MIXED-2343,0,6,MIXED,1,2,8,461,I,NEW,1,10/05/10,10/05/10,201,201,S-M
MIXED-2347,0,11,MIXED,1,7,12,480,L,NEW,2,05/24/10,09/22/10,309,188,S-M
MIXED-2386,0,11,MIXED,1,2,8,164,K,NEW,2,05/11/10,09/22/10,349,215,S
MIXED-2424,0,9,MIXED,0,9,12,651,N,EXISTING,0,NA,NA,NA,NA,M-L
MIXED-2429,0,6,MIXED,1,1,8,315,Q,EXISTING,1,09/23/10,09/23/10,195,195,S
MIXED-2453,0,11,MIXED,1,1,8,225,L,NEW,2,04/28/10,10/19/10,361,187,S
MIXED-2496,0,6,MIXED,1,1,8,230,O,NEW,1,09/21/10,09/21/10,278,278,S
MIXED-2506,0,11,MIXED,0,1,8,500,J,EXISTING,0,NA,NA,NA,NA,S-M
MIXED-2515,0,6,MIXED,1,1,8,505,C,NEW,2,04/27/10,09/15/10,391,250,S-M
MIXED-2560,0,6,MIXED,1,1,8,223,Q,NEW,1,09/23/10,09/23/10,267,267,S
MIXED-2587,0,6,MIXED,1,2,12,636,Q,EXISTING,1,08/27/10,08/27/10,227,227,M-L
MIXED-2617,0,11,MIXED,1,2,8,560,O,EXISTING,1,09/22/10,09/22/10,258,258,S-M
MIXED-2628,0,11,MIXED,1,2,8,250,K,NEW,1,08/25/10,08/25/10,243,243,S
MIXED-2633,0,6,MIXED,1,1,8,290,Q,EXISTING,2,05/27/10,09/02/10,333,235,S
MIXED-2636,0,3,MIXED,1,1,8,471,P,NEW,1,08/31/10,08/31/10,266,266,S-M
MIXED-2648,0,6,MIXED,1,6,12,800,Q,EXISTING,1,12/01/10,12/01/10,202,202,M-L
MIXED-2651,0,6,MIXED,1,2,8,351,P,EXISTING,1,09/07/10,09/07/10,230,230,S-M
MIXED-2653,0,11,MIXED,1,2,8,357,N,EXISTING,2,05/04/10,05/16/10,315,303,S-M
MIXED-2662,0,11,MIXED,1,7,8,318,L,NEW,1,09/07/10,09/07/10,225,225,S
MIXED-2671,0,11,MIXED,1,1,8,350,N,NEW,1,12/01/10,12/01/10,132,132,S-M
MIXED-2685,0,6,MIXED,1,1,8,301,I,EXISTING,1,10/05/10,10/05/10,239,239,S
MIXED-2686,0,9,MIXED,1,9,12,530,O,NEW,1,09/29/10,09/29/10,206,206,S-M
MIXED-2688,0,11,MIXED,0,5,8,263,G,NEW,0,NA,NA,NA,NA,S
MIXED-2709,0,6,MIXED,1,2,12,880,Q,EXISTING,1,11/03/10,11/03/10,217,217,L
MIXED-2713,0,6,MIXED,1,2,7,900,L,EXISTING,1,08/31/10,08/31/10,186,186,L
MIXED-2718,0,11,MIXED,1,1,8,172,L,EXISTING,1,07/28/10,07/28/10,271,271,S
MIXED-2738,0,6,MIXED,1,1,8,521,H,EXISTING,1,09/16/10,09/16/10,220,220,S-M
MIXED-2739,0,11,MIXED,1,2,8,399,B,NEW,1,08/31/10,08/31/10,273,273,S-M
MIXED-2742,0,6,MIXED,1,2,8,720,P,EXISTING,1,08/31/10,08/31/10,230,230,M-L
MIXED-2760,0,11,MIXED,1,2,8,268,I,EXISTING,1,05/10/10,05/10/10,333,333,S
MIXED-2799,0,6,MIXED,1,1,8,576,P,NEW,2,09/21/10,10/06/10,187,172,M-L
MIXED-2810,0,11,MIXED,1,1,8,225,L,NEW,2,04/28/10,10/19/10,361,187,S
MIXED-2819,0,6,MIXED,1,8,12,938,N,EXISTING,1,09/15/10,09/15/10,264,264,L
MIXED-2859,0,9,MIXED,1,9,12,496,M,NEW,1,11/16/10,11/16/10,208,208,S-M
MIXED-2867,0,11,MIXED,1,2,8,642,O,NEW,1,10/05/10,10/05/10,222,222,M-L
MIXED-2884,0,6,MIXED,1,1,8,540,Q,NEW,1,09/16/10,09/16/10,240,240,S-M
MIXED-2895,0,11,MIXED,1,2,8,852,N,NEW,1,10/19/10,10/19/10,195,195,L
MIXED-2957,0,11,MIXED,1,7,12,189,Z,EXISTING,1,10/18/10,10/18/10,218,218,S
MIXED-2972,0,11,MIXED,1,6,8,274,I,NEW,2,05/25/10,09/08/10,340,234,S
MIXED-2974,0,11,MIXED,1,1,8,203,E,EXISTING,2,02/23/10,09/20/10,485,276,S
MIXED-2987,0,2,MIXED,1,1,8,50,I,EXISTING,2,04/29/10,08/25/10,364,246,S
MIXED-2996,0,11,MIXED,1,2,8,220,E,NEW,1,09/09/10,09/09/10,187,187,S
MIXED-2999,0,6,MIXED,1,1,8,223,Q,NEW,1,09/23/10,09/23/10,267,267,S
MIXED-3025,0,6,MIXED,1,1,8,270,Q,EXISTING,2,04/26/10,09/23/10,364,214,S
MIXED-3033,0,2,MIXED,1,1,8,145,J,NEW,1,08/31/10,08/31/10,259,259,S
MIXED-3038,0,11,MIXED,1,1,8,168,J,NEW,1,10/22/10,10/22/10,179,179,S
MIXED-3050,0,6,MIXED,1,1,8,660,O,NEW,2,06/17/10,09/02/10,345,268,M-L
MIXED-3068,0,6,MIXED,1,2,8,650,Q,EXISTING,2,04/13/10,09/23/10,317,154,M-L
MIXED-3107,0,6,MIXED,1,1,8,350,F,NEW,2,04/19/10,09/21/10,377,222,S-M
MIXED-3120,0,6,MIXED,1,1,8,273,M,EXISTING,2,02/24/10,09/14/10,475,273,S
MIXED-3127,0,6,MIXED,1,2,8,434,P,EXISTING,2,02/16/10,09/14/10,433,223,S-M
MIXED-3166,0,11,MIXED,0,5,8,263,G,EXISTING,0,NA,NA,NA,NA,S
MIXED-3170,0,6,MIXED,1,2,8,350,P,NEW,1,09/16/10,09/16/10,221,221,S-M
MIXED-3186,0,11,MIXED,1,2,8,170,L,NEW,2,03/08/10,08/31/10,421,245,S
MIXED-3204,0,6,MIXED,1,1,8,270,I,EXISTING,2,05/04/10,10/21/10,396,226,S
MIXED-3211,0,11,MIXED,1,7,12,114,J,EXISTING,2,04/08/10,09/01/10,425,279,S
MIXED-3217,0,11,MIXED,1,2,8,220,E,EXISTING,1,09/09/10,09/09/10,187,187,S
MIXED-3241,0,6,MIXED,1,2,8,400,F,NEW,1,09/22/10,09/22/10,260,260,S-M
MIXED-3245,0,6,MIXED,0,1,8,515,M,NEW,0,NA,NA,NA,NA,S-M
MIXED-3284,0,6,MIXED,1,2,8,720,P,NEW,1,08/31/10,08/31/10,230,230,M-L
MIXED-3312,0,9,MIXED,1,9,12,225,G,NEW,1,11/16/10,11/16/10,63,63,S
MIXED-3343,0,6,MIXED,1,1,8,290,Q,EXISTING,2,05/27/10,09/02/10,333,235,S
MIXED-3372,0,9,MIXED,0,9,12,651,N,EXISTING,0,NA,NA,NA,NA,M-L
MIXED-3375,0,12,MIXED,1,1,8,172,L,EXISTING,1,09/08/10,09/08/10,248,248,S
MIXED-3377,0,11,MIXED,1,2,8,268,I,EXISTING,1,05/10/10,05/10/10,333,333,S
MIXED-3386,0,11,MIXED,1,2,8,170,L,EXISTING,2,03/08/10,08/31/10,421,245,S
MIXED-3417,0,6,MIXED,1,1,8,280,G,EXISTING,1,09/14/10,09/14/10,208,208,S
MIXED-3418,0,6,MIXED,1,2,8,302,M,NEW,1,04/28/10,04/28/10,368,368,S
MIXED-3421,0,6,MIXED,1,6,8,363,I,NEW,1,10/12/10,10/12/10,238,238,S-M
MIXED-3425,0,6,MIXED,1,2,12,565,M,EXISTING,1,03/17/10,03/17/10,389,389,S-M
MIXED-3431,0,2,MIXED,0,2,8,131,G,NEW,0,NA,NA,NA,NA,S
MIXED-3433,0,6,MIXED,1,2,8,417,F,EXISTING,2,05/18/10,09/22/10,347,220,S-M
MIXED-3438,0,11,MIXED,1,7,12,480,L,NEW,2,05/24/10,09/22/10,309,188,S-M
MIXED-3439,0,6,MIXED,1,2,8,461,I,EXISTING,1,10/05/10,10/05/10,201,201,S-M
MIXED-3445,0,6,MIXED,1,2,8,645,Q,NEW,2,02/24/10,10/01/10,466,247,M-L
MIXED-3463,0,6,MIXED,1,2,8,417,F,NEW,2,05/18/10,09/22/10,347,220,S-M
MIXED-3474,0,11,MIXED,1,2,8,183,L,EXISTING,1,09/27/10,09/27/10,211,211,S
MIXED-3482,0,11,MIXED,1,2,8,214,B,NEW,2,04/13/10,09/15/10,422,267,S
MIXED-3485,0,11,MIXED,1,1,8,170,J,NEW,1,09/01/10,09/01/10,221,221,S
MIXED-3490,0,11,MIXED,1,1,8,203,E,NEW,2,02/23/10,09/20/10,485,276,S
MIXED-3511,0,6,MIXED,1,2,8,350,P,NEW,1,09/16/10,09/16/10,221,221,S-M
MIXED-3546,0,11,MIXED,1,2,8,222,Q,NEW,2,09/08/10,10/13/10,189,154,S
MIXED-3556,0,6,MIXED,0,1,8,260,L,NEW,0,NA,NA,NA,NA,S
MIXED-3557,0,11,MIXED,1,2,8,200,N,EXISTING,1,02/04/10,02/04/10,392,392,S
MIXED-3570,0,6,MIXED,1,2,12,323,Z,NEW,1,09/17/10,09/17/10,206,206,S
MIXED-3587,0,6,MIXED,0,2,8,400,G,NEW,0,NA,NA,NA,NA,S-M
MIXED-3600,0,11,MIXED,1,7,8,318,L,NEW,1,09/07/10,09/07/10,225,225,S
MIXED-3603,0,9,MIXED,1,9,12,530,O,EXISTING,1,09/29/10,09/29/10,206,206,S-M
MIXED-3605,0,6,MIXED,1,2,8,475,O,EXISTING,1,08/30/10,08/30/10,217,217,S-M
MIXED-3620,0,6,MIXED,1,2,8,300,J,EXISTING,2,06/01/10,09/23/10,318,204,S
MIXED-3628,0,6,MIXED,1,7,12,784,A,NEW,1,08/31/10,08/31/10,228,228,M-L
MIXED-3632,0,6,MIXED,1,1,8,487,M,NEW,1,08/11/10,08/11/10,260,260,S-M
MIXED-3644,0,11,MIXED,1,1,8,215,L,EXISTING,2,03/29/10,09/14/10,397,228,S
MIXED-3658,0,6,MIXED,1,2,8,440,P,EXISTING,1,09/22/10,09/22/10,270,270,S-M
MIXED-3661,0,6,MIXED,1,1,8,638,P,EXISTING,1,09/28/10,09/28/10,259,259,M-L
MIXED-3678,0,6,MIXED,1,1,8,300,C,NEW,1,09/30/10,09/30/10,208,208,S
MIXED-3679,0,11,MIXED,1,1,8,172,L,EXISTING,1,07/28/10,07/28/10,271,271,S
MIXED-3685,0,11,MIXED,1,2,8,285,O,NEW,1,10/18/10,10/18/10,154,154,S
MIXED-3710,0,6,MIXED,1,2,8,400,O,EXISTING,2,05/25/10,09/15/10,322,209,S-M
MIXED-3724,0,11,MIXED,1,2,8,374,I,EXISTING,2,05/19/10,09/15/10,369,250,S-M
MIXED-3729,0,11,MIXED,1,2,8,245,Z,NEW,1,08/30/10,08/30/10,247,247,S
MIXED-3737,0,11,MIXED,1,2,8,220,P,NEW,1,09/16/10,09/16/10,186,186,S
MIXED-3744,0,6,MIXED,0,2,8,250,M,EXISTING,0,NA,NA,NA,NA,S
MIXED-3775,0,6,MIXED,1,1,8,303,O,EXISTING,1,09/01/10,09/01/10,278,278,S
MIXED-3779,0,6,MIXED,1,1,8,315,Q,NEW,1,09/23/10,09/23/10,195,195,S
MIXED-3786,0,6,MIXED,1,1,8,270,I,NEW,2,05/04/10,10/21/10,396,226,S
MIXED-3787,0,6,MIXED,0,1,8,290,O,NEW,0,NA,NA,NA,NA,S
MIXED-3796,0,6,MIXED,1,1,8,300,C,EXISTING,1,09/30/10,09/30/10,208,208,S
MIXED-3800,0,6,MIXED,1,1,8,277,O,EXISTING,2,05/26/10,09/15/10,382,270,S
MIXED-3808,0,6,MIXED,1,7,12,272,I,EXISTING,1,09/01/10,09/01/10,271,271,S
MIXED-3824,0,6,MIXED,1,1,8,540,Q,NEW,1,09/16/10,09/16/10,240,240,S-M
MIXED-3844,0,11,MIXED,1,2,8,183,L,NEW,1,09/27/10,09/27/10,211,211,S
MIXED-3850,0,6,MIXED,1,2,8,261,O,NEW,1,09/08/10,09/08/10,243,243,S
MIXED-3866,0,6,MIXED,1,1,8,283,Q,EXISTING,1,09/08/10,09/08/10,251,251,S
MIXED-3867,0,2,MIXED,1,1,8,50,I,NEW,2,04/29/10,08/25/10,364,246,S
MIXED-3870,0,11,MIXED,1,2,8,356,E,NEW,2,05/25/10,09/29/10,375,248,S-M
MIXED-3876,0,11,MIXED,1,2,8,205,Q,EXISTING,2,04/21/10,08/19/10,390,270,S
